    0.5005      2.7627     -2.2467      0.4800      0.0564     9   3     811
    0.5605      2.7627     -0.7024      0.5400      0.0564    10   3     912
    0.6205      2.7627     -0.7651      0.6000      0.0564    11   3    1013
    0.6805      2.7627     -2.3655      0.6600      0.0564    12   3    1114
    0.7405      2.7627     -4.8543      0.7200      0.0564    13   3    1215
    0.8005      2.7627     -7.2424      0.7800      0.0564    14   3    1316
    0.8605      2.7627     -8.5699      0.8400      0.0564    15   3    1417
    0.9205      2.7627     -8.2651      0.9000      0.0564    16   3    1518
    0.9805      2.7627     -6.3545      0.9600      0.0564    17   3    1619
    1.0405      2.7627     -3.4437      1.0200      0.0564    18   3    1720
    1.1005      2.7627     -0.4727      1.0800      0.0564    19   3    1821
    1.1605      2.7627      1.6604      1.1400      0.0564    20   3    1922
    1.2205      2.7627      2.4621      1.2000      0.0564    21   3    2023
    1.2805      2.7627      2.0488      1.2600      0.0564    22   3    2124
    1.3405      2.7627      1.1085      1.3200      0.0564    23   3    2225
    1.4005      2.7627      0.6258      1.3800      0.0564    24   3    2326
    1.4605      2.7627      1.4679      1.4400      0.0564    25   3    2427
    1.5205      2.7627      3.9886      1.5000      0.0564    26   3    2528
    1.5805      2.7627      7.8066      1.5600      0.0564    27   3    2629
    1.6405      2.7627     11.8553      1.6200      0.0564    28   3    2730
    1.7005      2.7627     14.7025      1.6800      0.0564    29   3    2831
    1.7605      2.7627     15.0399      1.7400      0.0564    30   3    2932
    1.8205      2.7627     12.1706      1.8000      0.0564    31   3    3033
    1.8805      2.7627      6.3210      1.8600      0.0564    32   3    3134
    1.9405      2.7627     -1.3456      1.9200      0.0564    33   3    3235
    2.0005      2.7627     -9.0294      1.9800      0.0564    34   3    3336
    2.0605      2.7627    -14.8209      2.0400      0.0564    35   3    3437
    2.1205      2.7627    -17.2797      2.1000      0.0564    36   3    3538
    2.1805      2.7627    -15.8757      2.1600      0.0564    37   3    3639
    2.2405      2.7627    -11.1449      2.2200      0.0564    38   3    3740
    2.3005      2.7627     -4.5120      2.2800      0.0564    39   3    3841
    2.3605      2.7627      2.1601      2.3400      0.0564    40   3    3942
    2.4205      2.7627      7.1386      2.4000      0.0564    41   3    4043
    2.4805      2.7627      9.3201      2.4600      0.0564    42   3    4144
